model,family,benchmark,score,source,sample_weight,pred_Scale,abs_err_Scale,pred_Scale+Arch,abs_err_Scale+Arch,pred_Scale+Recipe,abs_err_Scale+Recipe,pred_Full,abs_err_Full,prediction,residual,abs_residual,sq_residual,residual_sign,thinking,tools_allowed,reasoning_effort,release_year_norm,source_detail
Qwen3-30B-A3B-Base,Qwen3,MMLU_Pro,61.49,official,1.0,67.74810494300709,6.2581049430070905,66.6651208843334,5.175120884333403,61.7384374321535,0.24843743215350145,61.38127155336528,0.10872844663472137,61.38127155336528,0.10872844663472137,0.10872844663472137,0.011821875107599451,underpredicted,na,unknown,unknown,3.4200000000000728,"Qwen3 tech report arxiv:2505.09388 Tables 3-5 (base, pre-trained)"
Qwen3-32B-Base,Qwen3,BBH,84.48,official,1.0,86.55255290759878,2.0725529075987765,84.76527636350825,0.28527636350824537,87.79609925550989,3.316099255509883,85.31669610440872,0.8366961044087162,85.31669610440872,-0.8366961044087162,0.8366961044087162,0.7000603711327213,overpredicted,na,unknown,unknown,3.4200000000000728,"Qwen3 tech report arxiv:2505.09388 Tables 3-5 (base, pre-trained)"
Qwen3-32B-Base,Qwen3,GSM8K,92.87,official,1.0,88.97323001339126,3.8967699866087457,88.73378654158891,4.136213458411092,91.9155019357661,0.9544980642339027,91.29253358403055,1.5774664159694538,91.29253358403055,1.5774664159694538,1.5774664159694538,2.4884002935115137,underpredicted,na,unknown,unknown,3.4200000000000728,"Qwen3 tech report arxiv:2505.09388 Tables 3-5 (base, pre-trained)"
Qwen3-32B-Base,Qwen3,MATH,57.7,official,1.0,72.3704919319992,14.670491931999194,71.62941755406725,13.929417554067243,78.35765817428356,20.657658174283554,76.66324850131203,18.963248501312023,76.66324850131203,-18.963248501312023,18.963248501312023,359.6047937225127,overpredicted,na,unknown,unknown,3.4200000000000728,"Qwen3 tech report arxiv:2505.09388 Tables 3-5 (base, pre-trained)"
Qwen3-32B-Base,Qwen3,MBPP,73.6,official,1.0,74.88351644243615,1.2835164424361523,74.36907087745226,0.7690708774522648,82.894803407315,9.294803407315001,81.68177471069768,8.081774710697687,81.68177471069768,-8.081774710697687,8.081774710697687,65.31508247447267,overpredicted,na,unknown,unknown,3.4200000000000728,"Qwen3 tech report arxiv:2505.09388 Tables 3-5 (base, pre-trained)"
Qwen3-32B-Base,Qwen3,MMLU,83.32,official,1.0,87.29384822801923,3.9738482280192358,86.97243338035041,3.6524333803504163,88.4391807945947,5.119180794594712,87.42456661332405,4.104566613324053,87.42456661332405,-4.104566613324053,4.104566613324053,16.847467083214486,overpredicted,na,unknown,unknown,3.4200000000000728,"Qwen3 tech report arxiv:2505.09388 Tables 3-5 (base, pre-trained)"
Qwen3-32B-Base,Qwen3,MMLU_Pro,55.1,official,1.0,64.99141891450337,9.891418914503369,63.260247339248984,8.160247339248983,70.69991492116554,15.599914921165542,66.79697597861926,11.696975978619257,66.79697597861926,-11.696975978619257,11.696975978619257,136.81924704439592,overpredicted,na,unknown,unknown,3.4200000000000728,"Qwen3 tech report arxiv:2505.09388 Tables 3-5 (base, pre-trained)"
o1-1217,OpenAI_o,AIME_2024,79.2,cross_report,0.85,66.35075189414314,12.849248105856859,65.353244643141,13.846755356859006,71.1524866031809,8.047513396819099,65.35261619603924,13.847383803960767,65.35261619603924,13.847383803960767,13.847383803960767,191.75003821419497,underpredicted,on,unknown,standard,2.9500000000000455,DeepSeek-R1 paper arxiv:2501.12948 Table 4 (cross-reported baselines)
o1-1217,OpenAI_o,GPQA_Diamond,75.7,cross_report,0.85,75.6291819350192,0.07081806498079857,75.17323170265706,0.5267682973429402,75.59824505023197,0.10175494976803634,70.56598743370282,5.134012566297187,70.56598743370282,5.134012566297187,5.134012566297187,26.35808503089743,underpredicted,on,unknown,standard,2.9500000000000455,DeepSeek-R1 paper arxiv:2501.12948 Table 4 (cross-reported baselines)
o1-1217,OpenAI_o,HumanEval,95.4,cross_report,0.85,78.71593028722918,16.68406971277082,78.98160948418797,16.418390515812035,94.78528584226106,0.6147141577389448,93.41093229033402,1.9890677096659886,93.41093229033402,1.9890677096659886,1.9890677096659886,3.9563903536359013,underpredicted,on,unknown,standard,2.9500000000000455,DeepSeek-R1 paper arxiv:2501.12948 Table 4 (cross-reported baselines)
o1-1217,OpenAI_o,LiveCodeBench,63.4,cross_report,0.85,62.469659411396684,0.9303405886033147,62.75400645755371,0.6459935424462913,68.39474401867284,4.99474401867284,64.10950834397656,0.7095083439765588,64.10950834397656,-0.7095083439765588,0.7095083439765588,0.5034020901723589,overpredicted,on,unknown,standard,2.9500000000000455,DeepSeek-R1 paper arxiv:2501.12948 Table 4 (cross-reported baselines)
o1-1217,OpenAI_o,MATH,96.4,cross_report,0.85,69.3318792933945,27.068120706605512,69.59230363535744,26.807696364642567,91.20223292023812,5.1977670797618885,88.98188333079993,7.418116669200074,88.98188333079993,7.418116669200074,7.418116669200074,55.028454917864,underpredicted,on,unknown,standard,2.9500000000000455,DeepSeek-R1 paper arxiv:2501.12948 Table 4 (cross-reported baselines)
o1-1217,OpenAI_o,MMLU,91.8,cross_report,0.85,83.20767314994588,8.592326850054121,83.59393592275836,8.206064077241635,92.90195615423231,1.1019561542323117,90.97730039793716,0.8226996020628405,90.97730039793716,0.8226996020628405,0.8226996020628405,0.6768346352343562,underpredicted,on,unknown,standard,2.9500000000000455,DeepSeek-R1 paper arxiv:2501.12948 Table 4 (cross-reported baselines)
o1-1217,OpenAI_o,MMLU_Pro,84.6,cross_report,0.85,84.73207002897598,0.1320700289759884,84.34420908736047,0.2557909126395259,85.94060104906767,1.340601049067672,82.1372032453224,2.4627967546775977,82.1372032453224,2.4627967546775977,2.4627967546775977,6.065367854850508,underpredicted,on,unknown,standard,2.9500000000000455,DeepSeek-R1 paper arxiv:2501.12948 Table 4 (cross-reported baselines)
o1-mini,OpenAI_o,AIME_2024,63.6,cross_report,0.85,58.41934980032284,5.18065019967716,59.74410157066978,3.8558984293302245,59.59658049160973,4.003419508390273,53.103663837121914,10.496336162878087,53.103663837121914,10.496336162878087,10.496336162878087,110.1730728441423,underpredicted,on,unknown,standard,2.7000000000000455,DeepSeek-R1 paper arxiv:2501.12948 Table 4 (cross-reported baselines)
o1-mini,OpenAI_o,GPQA_Diamond,60.0,cross_report,0.85,68.85831352336491,8.858313523364913,70.43467972472006,10.434679724720056,64.94586091990027,4.945860919900269,59.003945573937315,0.9960544260626847,59.003945573937315,0.9960544260626847,0.9960544260626847,0.9921244196790642,underpredicted,on,unknown,standard,2.7000000000000455,DeepSeek-R1 paper arxiv:2501.12948 Table 4 (cross-reported baselines)
o1-mini,OpenAI_o,HumanEval,92.4,cross_report,0.85,72.49070754083489,19.909292459165115,74.72555184037006,17.674448159629947,91.57544267196471,0.8245573280352971,89.48555921261331,2.9144407873866953,89.48555921261331,2.9144407873866953,2.9144407873866953,8.49396510318318,underpredicted,on,unknown,standard,2.7000000000000455,DeepSeek-R1 paper arxiv:2501.12948 Table 4 (cross-reported baselines)
o1-mini,OpenAI_o,LiveCodeBench,53.8,cross_report,0.85,54.25416879159493,0.45416879159493106,57.00092671594285,3.200926715942856,56.41088924663211,2.6108892466321123,51.745575401199,2.054424598800999,51.745575401199,2.054424598800999,2.054424598800999,4.220660432158646,underpredicted,on,unknown,standard,2.7000000000000455,DeepSeek-R1 paper arxiv:2501.12948 Table 4 (cross-reported baselines)
o1-mini,OpenAI_o,MATH,90.0,cross_report,0.85,61.69751748980704,28.30248251019296,64.29449549361851,25.705504506381487,86.11008780936213,3.8899121906378724,82.90094158857569,7.099058411424309,82.90094158857569,7.099058411424309,7.099058411424309,50.39663032881423,underpredicted,on,unknown,standard,2.7000000000000455,DeepSeek-R1 paper arxiv:2501.12948 Table 4 (cross-reported baselines)
o1-mini,OpenAI_o,MMLU,85.2,cross_report,0.85,77.92782629892378,7.272173701076227,80.035760206321,5.164239793679002,88.67140875454567,3.4714087545456636,85.82216611068107,0.6221661106810643,85.82216611068107,-0.6221661106810643,0.6221661106810643,0.38709066928000235,overpredicted,on,unknown,standard,2.7000000000000455,DeepSeek-R1 paper arxiv:2501.12948 Table 4 (cross-reported baselines)
o1-mini,OpenAI_o,MMLU_Pro,80.3,cross_report,0.85,79.81525416098597,0.4847458390140247,80.91159721302539,0.6115972130253908,78.52027722730313,1.7797227726968714,73.40760019520171,6.892399804798288,73.40760019520171,6.892399804798288,6.892399804798288,47.50517506918347,underpredicted,on,unknown,standard,2.7000000000000455,DeepSeek-R1 paper arxiv:2501.12948 Table 4 (cross-reported baselines)
o3,OpenAI_o,GPQA_Diamond,83.3,cross_report,0.85,77.05796185862606,6.242038141373939,76.26269638497482,7.037303615025181,79.48915503234609,3.8108449676539067,74.47428573189295,8.825714268107049,74.47428573189295,8.825714268107049,8.825714268107049,77.89323234226835,underpredicted,on,no,standard,3.3299999999999272,"Google Gemini 2.5 report, Tables 3-4, https://storage.googleapis.com/deepmind-media/gemini/gemini_v2_5_report.pdf"
o3,OpenAI_o,LiveCodeBench,72.0,cross_report,0.85,64.30581929643262,7.694180703567383,64.1283989351779,7.8716010648221015,73.02440944713798,1.0244094471379839,68.4923239102291,3.5076760897708965,68.4923239102291,3.5076760897708965,3.5076760897708965,12.303791550750447,underpredicted,on,no,standard,3.3299999999999272,"Google Gemini 2.5 report, Tables 3-4, https://storage.googleapis.com/deepmind-media/gemini/gemini_v2_5_report.pdf"
o3-mini,OpenAI_o,AIME_2024,87.3,official,1.0,57.762969727419424,29.537030272580573,59.352957882712815,27.947042117287182,64.34489487031735,22.95510512968265,48.346917879340246,38.95308212065975,48.346917879340246,38.95308212065975,38.95308212065975,1517.3426066988623,underpredicted,on,unknown,high,3.0799999999999272,OpenAI o3-mini system card + simple-evals (Jan 2025)
o3-mini,OpenAI_o,GPQA_Diamond,79.7,official,1.0,68.27723788210045,11.422762117899552,70.0954166101262,9.60458338987381,69.3884237016792,10.311576298320801,54.33098724468586,25.369012755314145,54.33098724468586,25.369012755314145,25.369012755314145,643.5868081792918,underpredicted,on,unknown,high,3.0799999999999272,OpenAI o3-mini system card + simple-evals (Jan 2025)
o3-mini,OpenAI_o,HumanEval,92.0,official,1.0,71.94979929050997,20.050200709490028,74.4176430917354,17.5823569082646,93.00653549548734,1.0065354954873413,87.55418973645983,4.445810263540167,87.55418973645983,4.445810263540167,4.445810263540167,19.76522889939909,underpredicted,on,unknown,high,3.0799999999999272,OpenAI o3-mini system card + simple-evals (Jan 2025)
o3-mini,OpenAI_o,IFEval,88.0,official,1.0,82.6608394120088,5.339160587991202,83.09947964354713,4.900520356452873,92.68107664040863,4.681076640408634,85.28321266133884,2.716787338661163,85.28321266133884,2.716787338661163,2.716787338661163,7.380933443509606,underpredicted,on,unknown,high,3.0799999999999272,OpenAI o3-mini system card + simple-evals (Jan 2025)
o3-mini,OpenAI_o,LiveCodeBench,67.0,official,1.0,53.5842787662382,13.4157212337618,56.60249025864541,10.39750974135459,61.29041748406029,5.709582515939708,46.98859013406087,20.01140986593913,46.98859013406087,20.01140986593913,20.01140986593913,400.4565248226059,underpredicted,on,unknown,high,3.0799999999999272,OpenAI o3-mini system card + simple-evals (Jan 2025)
o3-mini,OpenAI_o,MATH,97.3,official,1.0,61.05839091412849,36.24160908587151,63.92086505210265,33.37913494789735,88.35149441091328,8.948505589086722,80.02998144957681,17.27001855042319,80.02998144957681,17.27001855042319,17.27001855042319,298.25354073196104,underpredicted,on,unknown,high,3.0799999999999272,OpenAI o3-mini system card + simple-evals (Jan 2025)
o3-mini,OpenAI_o,MMLU,86.9,official,1.0,77.46058579815927,9.439414201840734,79.77503428390385,7.124965716096156,90.5448800857,3.644880085699995,83.34313505536727,3.5568649446327356,83.34313505536727,3.5568649446327356,3.5568649446327356,12.651288234357233,underpredicted,on,unknown,high,3.0799999999999272,OpenAI o3-mini system card + simple-evals (Jan 2025)
o3-mini,OpenAI_o,MMLU_Pro,79.0,official,1.0,79.37739471391133,0.37739471391132895,80.65954541717352,1.6595454171735184,81.72653937728514,2.7265393772851354,69.52857068343441,9.47142931656559,69.52857068343441,9.47142931656559,9.47142931656559,89.70797329869812,underpredicted,on,unknown,high,3.0799999999999272,OpenAI o3-mini system card + simple-evals (Jan 2025)
